#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
306929:6404,209:209,11/21/17 18:57:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000006077,0.000005945,2.9,PLTZERO
306929:6404,210:210,11/21/17 18:58:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000006046,0.000005916,2.9,PLTZERO
306929:6404,211:211,11/21/17 18:58:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000005979,0.000005853,2.8,PLTZERO
306929:6404,212:212,11/21/17 18:58:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000005848,0.000005725,2.8,PLTZERO
306929:6404,213:213,11/21/17 18:59:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000003815,0.000003749,1.8,PLTZERO
306929:6404,214:214,11/21/17 18:59:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000010234,0.000009849,4.8,PLTZERO
306936:6405,108:108,11/21/17 21:58:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000000004,0.000000004,4.8,HFET
306936:6405,109:109,11/21/17 21:58:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,110:110,11/21/17 21:59:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,111:111,11/21/17 21:59:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,112:112,11/21/17 21:59:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000000003,0.000000003,3.8,HFET
306936:6405,113:113,11/21/17 22:00:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,3.0,HFET
306936:6405,114:114,11/21/17 22:00:36,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,115:115,11/21/17 22:00:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,116:116,11/21/17 22:01:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,117:117,11/21/17 22:01:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,118:118,11/21/17 22:02:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,119:119,11/21/17 22:02:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,120:120,11/21/17 22:02:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,121:121,11/21/17 22:03:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,122:122,11/21/17 22:03:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,123:123,11/21/17 22:04:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.8,HFET
306936:6405,124:124,11/21/17 22:04:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.9,HFET
306936:6405,125:125,11/21/17 22:04:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000000002,0.000000002,2.9,HFET
306936:6405,126:126,11/21/17 22:05:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017614,0.000017177,2.9,HFET
306936:6405,127:127,11/21/17 22:05:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017179,0.000016773,2.8,HFET
306936:6405,128:128,11/21/17 22:06:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000015647,0.000015297,2.6,HFET
306936:6405,129:129,11/21/17 22:06:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000015902,0.000015562,2.6,HFET
306936:6405,130:130,11/21/17 22:06:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000017891,0.000017457,2.9,HFET
306936:6405,131:131,11/21/17 22:07:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017667,0.000017239,2.9,HFET
306936:6405,132:132,11/21/17 22:07:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017978,0.000017540,2.9,HFET
306936:6405,133:133,11/21/17 22:07:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000017710,0.000017283,2.9,HFET
306936:6405,134:134,11/21/17 22:08:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017810,0.000017381,2.9,HFET
306936:6405,135:135,11/21/17 22:08:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017723,0.000017295,2.9,HFET
306936:6405,136:136,11/21/17 22:09:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017780,0.000017353,2.9,HFET
306936:6405,137:137,11/21/17 22:09:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017862,0.000017426,2.9,HFET
306936:6405,138:138,11/21/17 22:09:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017605,0.000017183,2.9,HFET
306936:6405,139:139,11/21/17 22:10:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017493,0.000017078,2.9,HFET
306936:6405,140:140,11/21/17 22:10:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017453,0.000017041,2.9,HFET
306936:6405,141:141,11/21/17 22:11:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017516,0.000017100,2.9,HFET
306936:6405,142:142,11/21/17 22:11:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017547,0.000017128,2.9,HFET
306936:6405,143:143,11/21/17 22:11:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017467,0.000017051,2.9,HFET
306936:6405,144:144,11/21/17 22:12:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017417,0.000016989,2.8,HFET
306936:6405,145:145,11/21/17 22:12:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017377,0.000016955,2.8,HFET
306936:6405,146:146,11/21/17 22:13:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000017421,0.000016993,2.8,HFET
306936:6405,147:147,11/21/17 22:13:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017424,0.000016997,2.8,HFET
306936:6405,148:148,11/21/17 22:13:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017448,0.000017019,2.9,HFET
306936:6405,149:149,11/21/17 22:14:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017526,0.000017098,2.9,HFET
306936:6405,150:150,11/21/17 22:14:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017541,0.000017123,2.9,HFET
306936:6405,151:151,11/21/17 22:14:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017479,0.000017066,2.9,HFET
306936:6405,152:152,11/21/17 22:15:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017368,0.000016962,2.8,HFET
306936:6405,153:153,11/21/17 22:15:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017335,0.000016687,2.8,HFET
306936:6405,154:154,11/21/17 22:16:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017435,0.000017024,2.9,HFET
306936:6405,155:155,11/21/17 22:16:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017463,0.000017053,2.9,HFET
306936:6405,156:156,11/21/17 22:16:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017366,0.000016464,2.8,HFET
306936:6405,157:157,11/21/17 22:17:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017339,0.000016689,2.8,HFET
306936:6405,158:158,11/21/17 22:17:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017336,0.000016932,2.8,HFET
306936:6405,159:159,11/21/17 22:18:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017412,0.000016995,2.8,HFET
306936:6405,160:160,11/21/17 22:18:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017540,0.000017110,2.9,HFET
306936:6405,161:161,11/21/17 22:18:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017519,0.000017085,2.9,HFET
306936:6405,162:162,11/21/17 22:19:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017384,0.000016962,2.8,HFET
306936:6405,163:163,11/21/17 22:19:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017273,0.000016850,2.8,HFET
306936:6405,164:164,11/21/17 22:20:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017419,0.000016992,2.8,HFET
306936:6405,165:165,11/21/17 22:20:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017530,0.000016853,2.9,HFET
306936:6405,166:166,11/21/17 22:20:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017521,0.000017087,2.9,HFET
306936:6405,167:167,11/21/17 22:21:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017465,0.000017034,2.9,HFET
306936:6405,168:168,11/21/17 22:21:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000017402,0.000016977,2.8,HFET
306936:6405,169:169,11/21/17 22:21:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017373,0.000016949,2.8,HFET
306936:6405,170:170,11/21/17 22:22:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017326,0.000016906,2.8,HFET
306936:6405,171:171,11/21/17 22:22:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017389,0.000016955,2.8,HFET
306936:6405,172:172,11/21/17 22:23:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017401,0.000016975,2.8,HFET
306936:6405,173:173,11/21/17 22:23:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017400,0.000016972,2.8,HFET
306936:6405,174:174,11/21/17 22:23:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017492,0.000017064,2.9,HFET
306936:6405,175:175,11/21/17 22:24:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017463,0.000017032,2.9,HFET
306936:6405,176:176,11/21/17 22:24:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017351,0.000016788,2.8,HFET
306936:6405,177:177,11/21/17 22:25:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000018022,0.000017459,2.9,HFET
306936:6405,178:178,11/21/17 22:25:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000014233,0.000013931,2.3,HFET
306936:6405,179:179,11/21/17 22:25:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017190,0.000016763,2.8,HFET
306936:6405,180:180,11/21/17 22:26:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000015246,0.000014906,2.5,HFET
306936:6405,181:181,11/21/17 22:26:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000015828,0.000015471,2.6,HFET
306936:6405,182:182,11/21/17 22:27:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000016388,0.000015998,2.7,HFET
306936:6405,183:183,11/21/17 22:27:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000015405,0.000015064,2.5,HFET
306936:6405,184:184,11/21/17 22:27:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000018064,0.000017599,3.0,HFET
306936:6405,185:185,11/21/17 22:28:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000014325,0.000014028,2.3,HFET
306936:6405,186:186,11/21/17 22:28:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000018633,0.000018141,3.0,HFET
306936:6405,187:187,11/21/17 22:28:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000013438,0.000013171,2.2,HFET
306936:6405,188:188,11/21/17 22:29:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000018494,0.000018011,3.0,HFET
306936:6405,189:189,11/21/17 22:29:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000013577,0.000013301,2.2,HFET
306936:6405,190:190,11/21/17 22:30:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000018269,0.000017799,3.0,HFET
306936:6405,191:191,11/21/17 22:30:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000014536,0.000014222,2.4,HFET
306936:6405,192:192,11/21/17 22:30:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017310,0.000016906,2.8,HFET
306936:6405,193:193,11/21/17 22:31:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000015725,0.000015376,2.6,HFET
306936:6405,194:194,11/21/17 22:31:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000016204,0.000015844,2.7,HFET
306936:6405,195:195,11/21/17 22:32:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000016738,0.000016351,2.7,HFET
306936:6405,196:196,11/21/17 22:32:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000015071,0.000014754,2.5,HFET
306936:6405,197:197,11/21/17 22:32:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000017754,0.000017327,2.9,HFET
306936:6405,198:198,11/21/17 22:33:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000014105,0.000013821,2.3,HFET
306936:6405,199:199,11/21/17 22:33:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000018526,0.000018066,3.0,HFET
306936:6405,200:200,11/21/17 22:34:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000013286,0.000013027,2.2,HFET
306936:6405,201:201,11/21/17 22:34:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000018052,0.000017618,3.0,HFET
306936:6405,202:202,11/21/17 22:34:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000013774,0.000013497,2.3,HFET
306936:6405,203:203,11/21/17 22:35:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000018603,0.000018140,3.0,HFET
306936:6405,204:204,11/21/17 22:35:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000014845,0.000014529,2.4,HFET
306936:6405,205:205,11/21/17 22:35:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000016935,0.000016545,2.8,HFET
306936:6405,206:206,11/21/17 22:36:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000015646,0.000015303,2.6,HFET
306936:6405,207:207,11/21/17 22:36:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000016181,0.000015822,2.6,HFET
306936:6405,208:208,11/21/17 22:37:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000016918,0.000016525,2.8,HFET
306936:6405,209:209,11/21/17 22:37:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000014879,0.000014568,2.4,HFET
306936:6405,210:210,11/21/17 22:37:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017963,0.000017527,2.9,HFET
306936:6405,211:211,11/21/17 22:38:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000013757,0.000013483,2.2,HFET
306936:6405,212:212,11/21/17 22:38:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000018336,0.000017887,3.0,HFET
306936:6405,213:213,11/21/17 22:39:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000013484,0.000013218,2.2,HFET
306936:6405,214:214,11/21/17 22:39:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000016169,0.000015804,2.6,HFET
306936:6405,215:215,11/21/17 22:39:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000015508,0.000015175,2.5,HFET
306936:6405,216:216,11/21/17 22:40:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000017879,0.000017451,2.9,HFET
306936:6405,217:217,11/21/17 22:40:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000015040,0.000014720,2.5,HFET
306936:6405,218:218,11/21/17 22:41:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000016928,0.000016541,2.8,HFET
306936:6405,219:219,11/21/17 22:41:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000015943,0.000015365,2.6,HFET
306936:6405,220:220,11/21/17 22:41:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000015960,0.000015387,2.6,HFET
306936:6405,221:221,11/21/17 22:42:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000017245,0.000016837,2.8,HFET
306936:6405,222:222,11/21/17 22:42:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000015052,0.000014736,2.5,HFET
306936:6405,223:223,11/21/17 22:42:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000018447,0.000017987,3.0,HFET
306936:6405,224:224,11/21/17 22:43:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000013980,0.000013700,2.3,HFET
306936:6405,225:225,11/21/17 22:43:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000018831,0.000018359,3.1,HFET
306936:6405,226:226,11/21/17 22:44:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000013992,0.000013712,2.3,HFET
306936:6405,227:227,11/21/17 22:44:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000016807,0.000016418,2.7,HFET
306936:6405,228:228,11/21/17 22:44:53,HLT_HIEle20_WPLoose_Gsf_v1,0.000016298,0.000015934,2.7,HFET
306936:6405,229:229,11/21/17 22:45:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000017430,0.000017014,2.9,HFET
306936:6405,230:230,11/21/17 22:45:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000015012,0.000014696,2.5,HFET
306936:6405,231:231,11/21/17 22:46:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000014501,0.000014196,2.4,HFET
306936:6405,232:232,11/21/17 22:46:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000018277,0.000017831,3.0,HFET
306936:6405,233:233,11/21/17 22:46:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000015380,0.000014826,2.5,HFET
306936:6405,234:234,11/21/17 22:47:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000016833,0.000015959,2.8,HFET
306936:6405,235:235,11/21/17 22:47:36,HLT_HIEle20_WPLoose_Gsf_v1,0.000016805,0.000016393,2.7,HFET
306936:6405,236:236,11/21/17 22:48:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000016092,0.000015637,2.6,HFET
306936:6405,237:237,11/21/17 22:48:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000017585,0.000016989,2.9,HFET
306936:6405,238:238,11/21/17 22:48:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000014708,0.000014394,2.4,HFET
306936:6405,239:239,11/21/17 22:49:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000018598,0.000018097,3.0,HFET
306936:6405,240:240,11/21/17 22:49:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000013703,0.000013425,2.2,HFET
306936:6405,241:241,11/21/17 22:49:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000015546,0.000015190,2.5,HFET
306936:6405,242:242,11/21/17 22:50:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000016635,0.000016242,2.7,HFET
306936:6405,243:243,11/21/17 22:50:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000016540,0.000016139,2.7,HFET
306936:6405,244:244,11/21/17 22:51:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000015581,0.000015232,2.5,HFET
306936:6405,245:245,11/21/17 22:51:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000017744,0.000017314,2.9,HFET
306936:6405,246:246,11/21/17 22:51:53,HLT_HIEle20_WPLoose_Gsf_v1,0.000014479,0.000014174,2.4,HFET
306936:6405,247:247,11/21/17 22:52:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000014603,0.000014289,2.4,HFET
306936:6405,248:248,11/21/17 22:52:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017701,0.000017256,2.9,HFET
306936:6405,249:249,11/21/17 22:53:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000015921,0.000015546,2.6,HFET
306936:6405,250:250,11/21/17 22:53:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000016782,0.000016381,2.7,HFET
306936:6405,251:251,11/21/17 22:53:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000013716,0.000013436,2.2,HFET
306936:6405,252:252,11/21/17 22:54:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000018734,0.000018234,3.1,HFET
306936:6405,253:253,11/21/17 22:54:36,HLT_HIEle20_WPLoose_Gsf_v1,0.000013758,0.000013471,2.2,HFET
306936:6405,254:254,11/21/17 22:54:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000018644,0.000018152,3.0,HFET
306936:6405,255:255,11/21/17 22:55:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000015051,0.000014715,2.5,HFET
306936:6405,256:256,11/21/17 22:55:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000017222,0.000016565,2.8,HFET
306936:6405,257:257,11/21/17 22:56:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000018667,0.000018173,3.1,HFET
306936:6405,258:258,11/21/17 22:56:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000018144,0.000017678,3.0,HFET
306936:6405,259:259,11/21/17 22:56:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000017636,0.000017196,2.9,HFET
306936:6405,260:260,11/21/17 22:57:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000017347,0.000016923,2.8,HFET
306936:6405,261:261,11/21/17 22:57:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017558,0.000017128,2.9,HFET
306936:6405,262:262,11/21/17 22:58:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000017747,0.000017306,2.9,HFET
306936:6405,263:263,11/21/17 22:58:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000017828,0.000017381,2.9,HFET
306936:6405,264:264,11/21/17 22:58:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017617,0.000017182,2.9,HFET
306936:6405,265:265,11/21/17 22:59:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000017526,0.000017102,2.9,HFET
306936:6405,266:266,11/21/17 22:59:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017563,0.000017146,2.9,HFET
306936:6405,267:267,11/21/17 23:00:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000017622,0.000017198,2.9,HFET
306936:6405,268:268,11/21/17 23:00:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000017619,0.000017202,2.9,HFET
306936:6405,269:269,11/21/17 23:00:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000017584,0.000017166,2.9,HFET
306936:6405,270:270,11/21/17 23:01:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017662,0.000017243,2.9,HFET
306936:6405,271:271,11/21/17 23:01:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017745,0.000017320,2.9,HFET
306936:6405,272:272,11/21/17 23:01:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000017818,0.000017393,2.9,HFET
306936:6405,273:273,11/21/17 23:02:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017788,0.000017362,2.9,HFET
306936:6405,274:274,11/21/17 23:02:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017533,0.000017118,2.9,HFET
306936:6405,275:275,11/21/17 23:03:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000017517,0.000017084,2.9,HFET
306936:6405,276:276,11/21/17 23:03:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017674,0.000017232,2.9,HFET
306936:6405,277:277,11/21/17 23:03:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017800,0.000017350,2.9,HFET
306936:6405,278:278,11/21/17 23:04:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000017739,0.000017294,2.9,HFET
306936:6405,279:279,11/21/17 23:04:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017797,0.000017350,2.9,HFET
306936:6405,280:280,11/21/17 23:05:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017931,0.000017476,2.9,HFET
306936:6405,281:281,11/21/17 23:05:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000018101,0.000017635,3.0,HFET
306936:6405,282:282,11/21/17 23:05:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017558,0.000016877,2.9,HFET
306936:6405,283:283,11/21/17 23:06:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017342,0.000016918,2.8,HFET
306936:6405,284:284,11/21/17 23:06:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017189,0.000016774,2.8,HFET
306936:6405,285:285,11/21/17 23:07:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000017106,0.000016694,2.8,HFET
306936:6405,286:286,11/21/17 23:07:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017505,0.000017081,2.9,HFET
306936:6405,287:287,11/21/17 23:07:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017735,0.000017304,2.9,HFET
306936:6405,288:288,11/21/17 23:08:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017527,0.000017093,2.9,HFET
306936:6405,289:289,11/21/17 23:08:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017472,0.000017019,2.9,HFET
306936:6405,290:290,11/21/17 23:08:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017585,0.000017150,2.9,HFET
306936:6405,291:291,11/21/17 23:09:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017780,0.000017331,2.9,HFET
306936:6405,292:292,11/21/17 23:09:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017804,0.000017357,2.9,HFET
306936:6405,293:293,11/21/17 23:10:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017487,0.000017055,2.9,HFET
306936:6405,294:294,11/21/17 23:10:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017353,0.000016926,2.8,HFET
306936:6405,295:295,11/21/17 23:10:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017355,0.000016930,2.8,HFET
306936:6405,296:296,11/21/17 23:11:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017369,0.000016920,2.8,HFET
306936:6405,297:297,11/21/17 23:11:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017685,0.000017244,2.9,HFET
306936:6405,298:298,11/21/17 23:12:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017958,0.000017507,2.9,HFET
306936:6405,299:299,11/21/17 23:12:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017852,0.000017404,2.9,HFET
306936:6405,300:300,11/21/17 23:12:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017971,0.000017518,2.9,HFET
306936:6405,301:301,11/21/17 23:13:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000018236,0.000017740,3.0,HFET
306936:6405,302:302,11/21/17 23:13:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017733,0.000017289,2.9,HFET
306936:6405,303:303,11/21/17 23:14:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017664,0.000017226,2.9,HFET
306936:6405,304:304,11/21/17 23:14:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017917,0.000017462,2.9,HFET
306936:6405,305:305,11/21/17 23:14:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017998,0.000017542,2.9,HFET
306936:6405,306:306,11/21/17 23:15:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017851,0.000017403,2.9,HFET
306936:6405,307:307,11/21/17 23:15:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017725,0.000017296,2.9,HFET
306936:6405,308:308,11/21/17 23:15:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017746,0.000017324,2.9,HFET
306936:6405,309:309,11/21/17 23:16:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017975,0.000017537,2.9,HFET
306936:6405,310:310,11/21/17 23:16:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017698,0.000017275,2.9,HFET
306936:6405,311:311,11/21/17 23:17:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017650,0.000016491,2.9,HFET
